Visual Inspection,Inspección visual,
Visual Inspection Findings,Búsquedas de inspección visual,
Visual Status,Situación visual,
"Visual Status (Clean, Damaged, etc.) is required.","Estado visual (Clean, Damaged, etc.) es necesario.",
Visual Triage & Safety Check,Visual Triage &amp; Safety Check,
Visualize (Latest Saved Test),Visualizar (Latest Saved Test),
Volume,Volumen,
Warehouse,Almacén,
Warehouse where stock will be adjusted. The Company is inferred automatically from this warehouse.,Almacén donde el stock será ajustado. La Compañía se infiere automáticamente de este almacén.,
Warning: Quantity is set to zero. Consider updating if this is unintended.,Advertencia: La cantidad está fijada a cero. Considere la posibilidad de actualizar si esto no está previsto.,
Warranty,Garantía,
Warranty End Date,Fecha final de garantía,
Warranty Expiration (Deprecated),Expiración de garantía (Deprecated),
Warranty Logs,Registros de garantía,
Warranty Modification ID,Modificación de garantía ID,
Warranty Start Date,Fecha de inicio de garantía,
Wave,Wave,
Waveform (Level),Waveform (Level),
What am I looking at?,¿Qué estoy mirando?,
What it does,Lo que hace,
"When enabled, min/max pixel radius is derived from the pad diameter and the detected marker scale.","Cuando está activado, el radio min/max pixel se deriva del diámetro de la almohadilla y la escala de marcado detectada.",
Whether this template is active and available for use.,Si esta plantilla está activa y disponible para su uso.,
Wood Type,Tipo de madera,
Wood/Body Condition,Estado de madera / cuerpo,
Work Order Number,Número de pedido de trabajo,
Work Photos,Trabajo Fotos,
Workflow State,Estados de flujos de trabajo,
"Workflow state: Pending Review → Approved (ready to post) or Needs Fix (retake photo, adjust settings, or reprocess).","Estado de flujo de trabajo: Revisión de pendiente → Aprobado (listo para publicar) o Necesidades Fijar (retomar foto, ajustar ajustes, o reproceso).",
Working,Trabajando,
Written,Escrito,
Written (transposed),Escrito (transpuesto),
Year of Manufacture,Año de fabricación,
You are not permitted to access this Customer.,No se le permite acceder a este Cliente.,
You do not have permission to access instruments.,No tiene permiso para acceder a instrumentos.,
Your instrument has been received – Intake #{name},Tu instrumento ha sido recibido – Toma #{name},
Your instrument is ready – Intake #{name},Tu instrumento está listo – Tomar #{name},
cents,centavos,
doctype is required,doctype is required,
"finer peaks, more CPU, slightly slower reaction","picos más finos, más CPU, reacción ligeramente más lenta",
fs,f,
lab-console,Lab-console,
more rejection in noisy rooms,más rechazo en habitaciones ruidosas,
more sensitive,más sensible,
n,n,
param1 (Canny),param1 (Canny),
param2 (Accumulator),param2 (Acumulador),
snappy,snappy,
steadier (slightly higher latency),más estable (latencia ligeramente superior),
technician_dashboard,técnico_dashboard,
there,allí,
within,dentro,
